'id','clazz','costrmb','description','model_code','month_year','part_number','plant','price_list_region','series_code','std_opt','currency_currency'
211572,Class 5 NOT BT,895.1173,Operator Presence System,GP70UX6,2023-08-01,OPPRSY,Maximal,Yale Aust,A7T0,'',AUD
211573,Class 5 NOT BT,436.1278,Battery Disconnect,GP70UX6,2023-08-01,BADISW,Maximal,Yale Aust,A7T0,'',AUD
211574,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 99" Lowered Height ',GP70UX6,2023-08-01,V11899,Maximal,Yale Aust,A7T0,'',AUD
211575,Class 5 NOT BT,0.0,'2 Stage Limited Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',GP70UX6,2023-08-01,V11814,Maximal,Yale Aust,A7T0,'',AUD
211576,Class 5 NOT BT,2378.9154,'2 Stage Full Free Lift Mast 118" Maximum Lift Height, 104" Lowered Height ',GP70UX6,2023-08-01,F11814,Maximal,Yale Aust,A7T0,'',AUD
211577,Class 5 NOT BT,2615.7989,'2 Stage Full Free Lift Mast 129" Maximum Lift Height, 109" Lowered Height ',GP70UX6,2023-08-01,F12919,Maximal,Yale Aust,A7T0,'',AUD
211578,Class 5 NOT BT,3051.2614,'2 Stage Full Free Lift Mast 138" Maximum Lift Height, 114" Lowered Height ',GP70UX6,2023-08-01,F13814,Maximal,Yale Aust,A7T0,'',AUD
211579,Class 5 NOT BT,3425.235,'2 Stage Full Free Lift Mast 148" Maximum Lift Height, 119" Lowered Height ',GP70UX6,2023-08-01,F14819,Maximal,Yale Aust,A7T0,'',AUD
211580,Class 5 NOT BT,4666.1014,'2 Stage Full Free Lift Mast 157" Maximum Lift Height, 125" Lowered Height ',GP70UX6,2023-08-01,F15725,Maximal,Yale Aust,A7T0,'',AUD
211581,Class 5 NOT BT,7354.4774,'3 Stage Full Free Lift Mast 157" Maximum Lift Height, 99" Lowered Height',GP70UX6,2023-08-01,E15799,Maximal,Yale Aust,A7T0,'',AUD
211582,Class 5 NOT BT,8182.0578,'3 Stage Full Free Lift Mast 171" Maximum Lift Height, 104" Lowered Height',GP70UX6,2023-08-01,E17114,Maximal,Yale Aust,A7T0,'',AUD
211583,Class 5 NOT BT,8261.6909,'3 Stage Full Free Lift Mast 177" Maximum Lift Height, 106" Lowered Height',GP70UX6,2023-08-01,E18910,Maximal,Yale Aust,A7T0,'',AUD
211584,Class 5 NOT BT,8471.3581,'3 Stage Full Free Lift Mast 189" Maximum Lift Height, 110" Lowered Height',GP70UX6,2023-08-01,E19714,Maximal,Yale Aust,A7T0,'',AUD
211585,Class 5 NOT BT,9131.6079,'3 Stage Full Free Lift Mast 197" Maximum Lift Height, 114" Lowered Height',GP70UX6,2023-08-01,E21319,Maximal,Yale Aust,A7T0,'',AUD
211586,Class 5 NOT BT,9667.8719,'3 Stage Full Free Lift Mast 213" Maximum Lift Height, 119" Lowered Height',GP70UX6,2023-08-01,E21919,Maximal,Yale Aust,A7T0,'',AUD
211587,Class 5 NOT BT,11599.2286,'3 Stage Full Free Lift Mast 236" Maximum Lift Height, 131" Lowered Height',GP70UX6,2023-08-01,E23612,Maximal,Yale Aust,A7T0,'',AUD
211588,Class 5 NOT BT,12177.8292,'3 Stage Full Free Lift Mast 256" Maximum Lift Height, 139" Lowered Height',GP70UX6,2023-08-01,E25639,Maximal,Yale Aust,A7T0,'',AUD
211589,Class 5 NOT BT,-21366.894,Without Mast 110-135 Capacities,GP70UX6,2023-08-01,MANONE,Maximal,Yale Aust,A7T0,'',AUD
211590,Class 5 NOT BT,174.3866,'73" Hook Type Carriage',GP70UX6,2023-08-01,CAR73H,Maximal,Yale Aust,A7T0,'',AUD
211591,Class 5 NOT BT,0.0,'83" Hook Type Carriage',GP70UX6,2023-08-01,CAR83H,Maximal,Yale Aust,A7T0,'',AUD
211592,Class 5 NOT BT,4240.7191,'73"  Integral Sideshift Carriage (Hook Type forks)',GP70UX6,2023-08-01,CA73IH,Maximal,Yale Aust,A7T0,'',AUD
211593,Class 5 NOT BT,10775.6804,'73"  Integral Sideshift Carriage and Fork Positioner (Pin Type forks )',GP70UX6,2023-08-01,C73IFP,Maximal,Yale Aust,A7T0,'',AUD
211594,Class 5 NOT BT,0.0,Without Carriage,GP70UX6,2023-08-01,CANONE,Maximal,Yale Aust,A7T0,'',AUD
211595,Class 5 NOT BT,-1998.8937,Without Forks,GP70UX6,2023-08-01,FONONE,Maximal,Yale Aust,A7T0,'',AUD
211596,Class 5 NOT BT,0.0,'48" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FH612A,Maximal,Yale Aust,A7T0,'',AUD
211597,Class 5 NOT BT,164.3064,'54" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FOH54S,Maximal,Yale Aust,A7T0,'',AUD
211598,Class 5 NOT BT,331.6369,'60" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FH615A,Maximal,Yale Aust,A7T0,'',AUD
211599,Class 5 NOT BT,493.9273,'66" Long Hook Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FOH66S,Maximal,Yale Aust,A7T0,'',AUD
211600,Class 5 NOT BT,653.1937,'72" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FH618B,Maximal,Yale Aust,A7T0,'',AUD
211601,Class 5 NOT BT,851.7727,'78" Long Hook Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOH78S,Maximal,Yale Aust,A7T0,'',AUD
211602,Class 5 NOT BT,1011.039,'84" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOH84S,Maximal,Yale Aust,A7T0,'',AUD
211603,Class 5 NOT BT,1089.6642,'88" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOH88S,Maximal,Yale Aust,A7T0,'',AUD
211604,Class 5 NOT BT,1247.9226,'91" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOH91S,Maximal,Yale Aust,A7T0,'',AUD
211605,Class 5 NOT BT,1330.5798,'96" Long Hook Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOH96S,Maximal,Yale Aust,A7T0,'',AUD
211606,Class 5 NOT BT,454.6148,'48" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP48S,Maximal,Yale Aust,A7T0,'',AUD
211607,Class 5 NOT BT,515.0957,'54" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FOP54S,Maximal,Yale Aust,A7T0,'',AUD
211608,Class 5 NOT BT,738.875,'60" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FP615B,Maximal,Yale Aust,A7T0,'',AUD
211609,Class 5 NOT BT,1304.3714,'66" Long Pin Type (2.6" x 6" ) Standard Tapered Forks',GP70UX6,2023-08-01,FOP66S,Maximal,Yale Aust,A7T0,'',AUD
211610,Class 5 NOT BT,2455.5245,'72" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FP618B,Maximal,Yale Aust,A7T0,'',AUD
211611,Class 5 NOT BT,2829.4981,'78" Long Pin Type (2.6" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP78S,Maximal,Yale Aust,A7T0,'',AUD
211612,Class 5 NOT BT,2783.1294,'84" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP84S,Maximal,Yale Aust,A7T0,'',AUD
211613,Class 5 NOT BT,2929.2916,'88" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP88S,Maximal,Yale Aust,A7T0,'',AUD
211614,Class 5 NOT BT,1248.3661,'91" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP91S,Maximal,Yale Aust,A7T0,'',AUD
211615,Class 5 NOT BT,3469.5876,'96" Long Pin Type (2.8" x 6" ) Standard Tapered Forks ',GP70UX6,2023-08-01,FOP96S,Maximal,Yale Aust,A7T0,'',AUD
211616,Class 5 NOT BT,0.0,'51.5" High Load Backrest',GP70UX6,2023-08-01,LBR515,Maximal,Yale Aust,A7T0,'',AUD
211617,Class 5 NOT BT,-824.5563,Without Load Backrest,GP70UX6,2023-08-01,LBNONE,Maximal,Yale Aust,A7T0,'',AUD
211618,Class 5 NOT BT,0.0,Mast Tilt - 6° Forward / 6° Back,GP70UX6,2023-08-01,TI6F6B,Maximal,Yale Aust,A7T0,'',AUD
211619,Class 5 NOT BT,0.0,Mast Tilt - 6° Forward / 12° Back,GP70UX6,2023-08-01,T6F12B,Maximal,Yale Aust,A7T0,'',AUD
211620,Class 5 NOT BT,0.0,Mast Tilt - 3° Forward / 6° Back,GP70UX6,2023-08-01,TI3F6B,Maximal,Yale Aust,A7T0,'',AUD
211621,Class 5 NOT BT,0.0,Tilt Cylinder Boots,GP70UX6,2023-08-01,TILTCB,Maximal,Yale Aust,A7T0,'',AUD
211622,Class 5 NOT BT,63.5049,Mechanical Lever Hydraulic Controls - Cowl Mounted,GP70UX6,2023-08-01,MECYCC,Maximal,Yale Aust,A7T0,'',AUD
211623,Class 5 NOT BT,126.0019,Mechanical Lever Hydraulic Controls - Seat Side - For use with clamping attachments,GP70UX6,2023-08-01,MEHYCL,Maximal,Yale Aust,A7T0,'',AUD
211624,Class 5 NOT BT,0.0,'2 Function (0 Auxiliary) Hydraulic Control Valve',GP70UX6,2023-08-01,HCV2CB,Maximal,Yale Aust,A7T0,'',AUD
211625,Class 5 NOT BT,378.0056,'3 Function (1 Auxiliary) Hydraulic Control Valve',GP70UX6,2023-08-01,HCV3CB,Maximal,Yale Aust,A7T0,'',AUD
211626,Class 5 NOT BT,744.9231,'4 Function (2 Auxiliary) Hydraulic Control Valve',GP70UX6,2023-08-01,HCV4CB,Maximal,Yale Aust,A7T0,'',AUD
211627,Class 5 NOT BT,0.0,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',GP70UX6,2023-08-01,'1A2SLF',Maximal,Yale Aust,A7T0,'',AUD
211628,Class 5 NOT BT,1171.3134,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',GP70UX6,2023-08-01,'1A2SFF',Maximal,Yale Aust,A7T0,'',AUD
211629,Class 5 NOT BT,1421.3012,'1 Auxiliary Function Hose Group - 2 Hoses Internally Mounted',GP70UX6,2023-08-01,'1A3SFF',Maximal,Yale Aust,A7T0,'',AUD
211630,Class 5 NOT BT,802.3799,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',GP70UX6,2023-08-01,'2A2SLF',Maximal,Yale Aust,A7T0,'',AUD
211631,Class 5 NOT BT,1655.1606,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',GP70UX6,2023-08-01,'2A2SFF',Maximal,Yale Aust,A7T0,'',AUD
211632,Class 5 NOT BT,1857.7716,'2 Auxiliary Function Hose Group - 4 Hoses Internally Mounted',GP70UX6,2023-08-01,'2A3SFF',Maximal,Yale Aust,A7T0,'',AUD
211633,Class 5 NOT BT,0.0,Without Hose Group,GP70UX6,2023-08-01,HGNONE,Maximal,Yale Aust,A7T0,'',AUD
211634,Class 5 NOT BT,0.0,'8.25-15-14PR- Pneumatic -Dual Drive Tread',GP70UX6,2023-08-01,DT825P,Maximal,Yale Aust,A7T0,'',AUD
211635,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) -Dual Drive Tread  ',GP70UX6,2023-08-01,DTNHPS,Maximal,Yale Aust,A7T0,'',AUD
211636,Class 5 NOT BT,0.0,'8.25-15-14PR - Pneumatic Steer Tire  ',GP70UX6,2023-08-01,STPNPR,Maximal,Yale Aust,A7T0,'',AUD
211637,Class 5 NOT BT,0.0,'8.25-15NHS -Pneumatic Shaped Solid (PSS) Steer Tire  ',GP70UX6,2023-08-01,STPSS8,Maximal,Yale Aust,A7T0,'',AUD
211638,Class 5 NOT BT,0.0,'96.5" Short Overhead Guard',GP70UX6,2023-08-01,OHGS96,Maximal,Yale Aust,A7T0,'',AUD
211639,Class 5 NOT BT,10545.9638,Full Steel Cab,GP70UX6,2023-08-01,CAB055,Maximal,Yale Aust,A7T0,'',AUD
211640,Class 5 NOT BT,11793.4025,Cab with Heater,GP70UX6,2023-08-01,CAB047,Maximal,Yale Aust,A7T0,'',AUD
211641,Class 5 NOT BT,15452.2349,Enclosed Cabin with Air Conditioning,GP70UX6,2023-08-01,ENCBAC,Maximal,Yale Aust,A7T0,'',AUD
211642,Class 5 NOT BT,5815.8131,Solid Top Screen with Front and Rear Screens and Washer/Wipers,GP70UX6,2023-08-01,TSSFRW,Maximal,Yale Aust,A7T0,'',AUD
211643,Class 5 NOT BT,3451.9574,Solid Top Screen with Front Screen and Washer/Wipers,GP70UX6,2023-08-01,TSSFWW,Maximal,Yale Aust,A7T0,'',AUD
211644,Class 5 NOT BT,332.8365,Rain Cover for Overhead Guard,GP70UX6,2023-08-01,RACOHG,Maximal,Yale Aust,A7T0,'',AUD
211645,Class 5 NOT BT,0.0,Mirrors - Dual Side View - Mounted on the Left and Right Side of Overhead Guard,GP70UX6,2023-08-01,MIRDRV,Maximal,Yale Aust,A7T0,'',AUD
211646,Class 5 NOT BT,66.529,Rear Drive Handle with Horn Button,GP70UX6,2023-08-01,HNDLRD,Maximal,Yale Aust,A7T0,'',AUD
211647,Class 5 NOT BT,0.0,Lever Shift Direction Control - Mounted on Left Hand Side of Steering Column,GP70UX6,2023-08-01,DICOLV,Maximal,Yale Aust,A7T0,'',AUD
211648,Class 5 NOT BT,0.0,Steering Wheel with Spinner Knob,GP70UX6,2023-08-01,SWWISK,Maximal,Yale Aust,A7T0,'',AUD
211649,Class 5 NOT BT,470.743,Full-Suspension Vinyl Seat,GP70UX6,2023-08-01,FSVSEA,Maximal,Yale Aust,A7T0,'',AUD
211650,Class 5 NOT BT,487.8793,Full Suspension Vinyl with Seat Belt with Sequential Interlock,GP70UX6,2023-08-01,SNFSAP,Maximal,Yale Aust,A7T0,'',AUD
211651,Class 5 NOT BT,282.2442,Work Lights - LED - 2 Front Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,GP70UX6,2023-08-01,L2FSTR,Maximal,Yale Aust,A7T0,'',AUD
211652,Class 5 NOT BT,346.7572,Work Lights - LED - 2 Front and 1 Rear Rear Combination Lights - 2 Brake / Tail / Back-up Front and Rear Turn Signals,GP70UX6,2023-08-01,LL21BT,Maximal,Yale Aust,A7T0,'',AUD
211653,Class 5 NOT BT,0.0,Without Lights,GP70UX6,2023-08-01,LTNONE,Maximal,Yale Aust,A7T0,'',AUD
211654,Class 5 NOT BT,0.0,Visible Alarm - Amber LED Strobe - Keyswitch Activated - Does Not Increase Truck Height,GP70UX6,2023-08-01,LASWKS,Maximal,Yale Aust,A7T0,'',AUD
211655,Class 5 NOT BT,67.537,Visual Alarm not Included,GP70UX6,2023-08-01,VISALA,Maximal,Yale Aust,A7T0,'',AUD
211656,Class 5 NOT BT,0.0,Audible Alarm - Reverse Direction Activated,GP70UX6,2023-08-01,ALAAUR,Maximal,Yale Aust,A7T0,'',AUD
211657,Class 5 NOT BT,-15.1202,No Audible Reverse Alarm Selected,GP70UX6,2023-08-01,ARANIN,Maximal,Yale Aust,A7T0,'',AUD
211658,Class 5 NOT BT,20.1603,Parking Alarm ,GP70UX6,2023-08-01,PRKALM,Maximal,Yale Aust,A7T0,'',AUD
211659,Class 5 NOT BT,0.0,'Standard Warranty 12 Months / 2,000 Hours, Powertrain 36 Months / 3,000 Hours ',GP70UX6,2023-08-01,WAP12D,Maximal,Yale Aust,A7T0,'',AUD
211660,Class 5 NOT BT,0.0,English Literature Pack and Labels,GP70UX6,2023-08-01,LITPEN,Maximal,Yale Aust,A7T0,'',AUD
211661,Class 5 NOT BT,0.0,French Literature Pack,H5.0UT6,2023-08-01,LITPFR,Maximal,Hyster Aust,A3D0,'',AUD
211662,Class 5 NOT BT,0.0,French Literature Pack,H6.0UT6,2023-08-01,LITPFR,Maximal,Hyster Aust,A3D0,'',AUD
211663,Class 5 NOT BT,0.0,French Literature Pack,H7.0UT6,2023-08-01,LITPFR,Maximal,Hyster Aust,A3D0,'',AUD
211664,Class 5 NOT BT,0.0,French Literature Pack,GP50UX6,2023-08-01,LITPFR,Maximal,Yale Aust,A7T0,'',AUD
211665,Class 5 NOT BT,0.0,French Literature Pack,GP60UX6,2023-08-01,LITPFR,Maximal,Yale Aust,A7T0,'',AUD
211666,Class 5 NOT BT,0.0,French Literature Pack,GP70UX6,2023-08-01,LITPFR,Maximal,Yale Aust,A7T0,'',AUD
211667,Class 5 NOT BT,0.0,Standard Seat Belt,H5.0UT6,2023-08-01,SBSTND,Maximal,Hyster Aust,A3D0,'',AUD
211668,Class 5 NOT BT,0.0,Standard Seat Belt,H6.0UT6,2023-08-01,SBSTND,Maximal,Hyster Aust,A3D0,'',AUD
211669,Class 5 NOT BT,0.0,Standard Seat Belt,H7.0UT6,2023-08-01,SBSTND,Maximal,Hyster Aust,A3D0,'',AUD
211670,Class 5 NOT BT,0.0,Standard Seat Belt,GP50UX6,2023-08-01,SBSTND,Maximal,Yale Aust,A7T0,'',AUD
211671,Class 5 NOT BT,0.0,Standard Seat Belt,GP60UX6,2023-08-01,SBSTND,Maximal,Yale Aust,A7T0,'',AUD
211672,Class 5 NOT BT,0.0,Standard Seat Belt,GP70UX6,2023-08-01,SBSTND,Maximal,Yale Aust,A7T0,'',AUD
211673,Class 5 NOT BT,63097.32,H2.0UT,H2.0UT,2023-08-01,MH20UT_A3C1,Maximal,Hyster Aust,A3C1,BM,AUD
211674,Class 5 NOT BT,64461.99,GP25UX,GP25UX,2023-08-01,GP25UX_A7S1,Maximal,Yale Aust,A7S1,BM,AUD
211675,Class 5 NOT BT,69761.99,GP30UX,GP30UX,2023-08-01,GP30UX_A7S1,Maximal,Yale Aust,A7S1,BM,AUD
211676,Class 5 NOT BT,72344.22,GP35UX,GP35UX,2023-08-01,GP35UX_A7S1,Maximal,Yale Aust,A7S1,BM,AUD
211677,Class 5 NOT BT,63097.32,GP20UX,GP20UX,2023-08-01,GP20UX_A7S1,Maximal,Yale Aust,A7S1,BM,AUD
211678,Class 5 NOT BT,0.0,Yanmar 2.6L Diesel Engine,H2.0UT,2023-08-01,ENDY26,Maximal,Hyster Aust,A3C1,Std,AUD
211679,Class 5 NOT BT,7106.7,GCT K25 2.5L LPG Engine,H2.0UT,2023-08-01,UELG25,Maximal,Hyster Aust,A3C1,Opt,AUD
211680,Class 5 NOT BT,0.0,GCT K25 2.5L Petrol Engine,H2.0UT,2023-08-01,EGCG25,Maximal,Hyster Aust,A3C1,Opt,AUD
211681,Class 5 NOT BT,3538.59,GCT K25 2.5L Dual Fuel Engine,H2.0UT,2023-08-01,UEDG25,Maximal,Hyster Aust,A3C1,Opt,AUD
211682,Class 5 NOT BT,-8058.5364,Engine -Xinchai 2.67L Diesel 4D27G31 ,H2.0UT,2023-08-01,EDX27L,Maximal,Hyster Aust,A3C1,Opt,AUD
211683,Class 5 NOT BT,0.0,PSI Dual Fuel 2.4L Engine,H2.0UT,2023-08-01,EDFP24,Maximal,Hyster Aust,A3C1,Opt,AUD
211684,Class 5 NOT BT,0.0,Powershift 1 Speed Transmission,H2.0UT,2023-08-01,UTPS1T,Maximal,Hyster Aust,A3C1,Std,AUD
211685,Class 5 NOT BT,0.0,Drum Brakes,H2.0UT,2023-08-01,DRAXDB,Maximal,Hyster Aust,A3C1,Std,AUD
211686,Class 5 NOT BT,0.0,Key Switch Start,H2.0UT,2023-08-01,SSKEIA,Maximal,Hyster Aust,A3C1,Std,AUD
211687,Class 5 NOT BT,1341.1267,Operator Presence System,H2.0UT,2023-08-01,OPPRSY,Maximal,Hyster Aust,A3C1,Std,AUD
211688,Class 5 NOT BT,0.0,Counterweight Net,H2.0UT,2023-08-01,CTWTNT,Maximal,Hyster Aust,A3C1,Std,AUD
211689,Class 5 NOT BT,0.0,High Air Intake,H2.0UT,2023-08-01,AIHWOP,Maximal,Hyster Aust,A3C1,Std,AUD
211690,Class 5 NOT BT,104.5112,High Air Intake with Precleaner,H2.0UT,2023-08-01,AIHWPC,Maximal,Hyster Aust,A3C1,Opt,AUD
211691,Class 5 NOT BT,0.0,Swing out and rotating LPG Tank Bracket with Twin Metal Strap,H2.0UT,2023-08-01,SRLPGM,Maximal,Hyster Aust,A3C1,Opt,AUD
211692,Class 5 NOT BT,446.1042,Swing Out and Drop Down LPG Tank Bracket with Twin Metal Strap,H2.0UT,2023-08-01,SDLPGM,Maximal,Hyster Aust,A3C1,Opt,AUD
211693,Class 5 NOT BT,0.0,Fixed LPG Tank Bracket with Twin Fabric Straps,H2.0UT,2023-08-01,FLPGTF,Maximal,Hyster Aust,A3C1,Opt,AUD
211694,Class 5 NOT BT,0.0,Horizontal Exhaust,H2.0UT,2023-08-01,EXCTWT,Maximal,Hyster Aust,A3C1,Std,AUD
211695,Class 5 NOT BT,187.6463,Upswept Exhaust,H2.0UT,2023-08-01,EXOVHD,Maximal,Hyster Aust,A3C1,Opt,AUD
211696,Class 5 NOT BT,0.0,'3-Way Catalytic Muffler',H2.0UT,2023-08-01,'3WCLMR',Maximal,Hyster Aust,A3C1,Opt,AUD
211697,Class 5 NOT BT,127.5421,Spark Arrester,H2.0UT,2023-08-01,SPKARR,Maximal,Hyster Aust,A3C1,Opt,AUD
211698,Class 5 NOT BT,0.0,LPG Tank Installed,H2.0UT,2023-08-01,LPGTIN,Maximal,Hyster Aust,A3C1,Opt,AUD
211699,Class 5 NOT BT,0.0,One additional LPG Tank,H2.0UT,2023-08-01,'1LPGTN',Maximal,Hyster Aust,A3C1,Opt,AUD
211700,Class 5 NOT BT,0.0,'3000mm 2 Stage Limited Free Lift Mast (2010mm Lowered Height)',H2.0UT,2023-08-01,V2030J,Maximal,Hyster Aust,A3C1,Std,AUD
211701,Class 5 NOT BT,0.0,'3300mm 2 Stage Limited Free Lift Mast (2160mm Lowered Height)',H2.0UT,2023-08-01,V2133R,Maximal,Hyster Aust,A3C1,Opt,AUD
211702,Class 5 NOT BT,0.0,'3500mm 2 Stage Limited Free Lift Mast (2260mm Lowered Height)',H2.0UT,2023-08-01,V2235L,Maximal,Hyster Aust,A3C1,Opt,AUD
211703,Class 5 NOT BT,0.0,'3700mm 2 Stage Limited Free Lift Mast (2360mm Lowered Height)',H2.0UT,2023-08-01,V2337I,Maximal,Hyster Aust,A3C1,Opt,AUD
211704,Class 5 NOT BT,846.1141,'4000mm 2 Stage Limited Free Lift Mast (2560mm Lowered Height)',H2.0UT,2023-08-01,V2540F,Maximal,Hyster Aust,A3C1,Opt,AUD
211705,Class 5 NOT BT,1142.5648,'4000mm 2 Stage Limited Free Lift Mast (2625mm Lowered Height)',H2.0UT,2023-08-01,V2625A,Maximal,Hyster Aust,A3C1,Opt,AUD
211706,Class 5 NOT BT,1192.8417,'4500mm 2 Stage Limited Free Lift Mast (2810mm Lowered Height)',H2.0UT,2023-08-01,V2845K,Maximal,Hyster Aust,A3C1,Opt,AUD
211707,Class 5 NOT BT,1500.5371,'5000mm 2 Stage Limited Free Lift Mast (3060mm Lowered Height)',H2.0UT,2023-08-01,V3050C,Maximal,Hyster Aust,A3C1,Opt,AUD
211708,Class 5 NOT BT,2034.4548,'5500mm 2 Stage Limited Free Lift Mast (3360mm Lowered Height)',H2.0UT,2023-08-01,V3355A,Maximal,Hyster Aust,A3C1,Opt,AUD
211709,Class 5 NOT BT,2475.0432,'6000mm 2 Stage Limited Free Lift Mast (3610mm Lowered Height)',H2.0UT,2023-08-01,V3660A,Maximal,Hyster Aust,A3C1,Opt,AUD
211710,Class 5 NOT BT,1094.6746,'3000mm 2 Stage Full Free Lift Mast (2010mm Lowered Height)',H2.0UT,2023-08-01,F2030D,Maximal,Hyster Aust,A3C1,Opt,AUD
211711,Class 5 NOT BT,0.0,'3300mm 2 Stage Full Free Lift Mast (2160mm Lowered Height)',H2.0UT,2023-08-01,FU2133,Maximal,Hyster Aust,A3C1,Opt,AUD
211712,Class 5 NOT BT,0.0,'3500mm 2 Stage Full Free Lift Mast (2260mm Lowered Height)',H2.0UT,2023-08-01,F2235D,Maximal,Hyster Aust,A3C1,Opt,AUD
211713,Class 5 NOT BT,0.0,'4350mm 3 Stage Full Free Lift Mast (2010mm Lowered Height)',H2.0UT,2023-08-01,E2043J,Maximal,Hyster Aust,A3C1,Opt,AUD
211714,Class 5 NOT BT,2502.4994,'4500mm 3 Stage Full Free Lift Mast (2060mm Lowered Height)',H2.0UT,2023-08-01,E2045A,Maximal,Hyster Aust,A3C1,Opt,AUD
211715,Class 5 NOT BT,2708.4673,'4800mm 3 Stage Full Free Lift Mast (2160mm Lowered Height)',H2.0UT,2023-08-01,E2148E,Maximal,Hyster Aust,A3C1,Opt,AUD
211716,Class 5 NOT BT,0.0,'5000mm 3 Stage Full Free Lift Mast (2260mm Lowered Height)',H2.0UT,2023-08-01,E2250B,Maximal,Hyster Aust,A3C1,Opt,AUD
211717,Class 5 NOT BT,3118.7644,'5500mm 3 Stage Full Free Lift Mast (2425mm Lowered Height)',H2.0UT,2023-08-01,E2455I,Maximal,Hyster Aust,A3C1,Opt,AUD
211718,Class 5 NOT BT,3733.3214,'6000mm 3 Stage Full Free Lift Mast (2610mm Lowered Height)',H2.0UT,2023-08-01,E2660B,Maximal,Hyster Aust,A3C1,Opt,AUD
211719,Class 5 NOT BT,4119.7227,'6500mm 3 Stage Full Free Lift Mast (2825mm Lowered Height)',H2.0UT,2023-08-01,E2865A,Maximal,Hyster Aust,A3C1,Opt,AUD
211720,Class 5 NOT BT,0.0,Without Mast,H2.0UT,2023-08-01,MANONE,Maximal,Hyster Aust,A3C1,Opt,AUD
211721,Class 5 NOT BT,0.0,'1038mm Class II Hook Type Carriage',H2.0UT,2023-08-01,CHC240,Maximal,Hyster Aust,A3C1,Std,AUD
211722,Class 5 NOT BT,76.5894,'1200mm Class II Hook Type Carriage',H2.0UT,2023-08-01,CHC247,Maximal,Hyster Aust,A3C1,Opt,AUD
211723,Class 5 NOT BT,0.0,Without Carriage,H2.0UT,2023-08-01,CANONE,Maximal,Hyster Aust,A3C1,Opt,AUD
211724,Class 5 NOT BT,2447.7459,'1040mm Hook Type Integral Sideshift Carriage',H2.0UT,2023-08-01,IS1040,Maximal,Hyster Aust,A3C1,Opt,AUD
211725,Class 5 NOT BT,0.0,'1038mm Hook Type Cascade Sideshift Carriage with Fork Positioner',H2.0UT,2023-08-01,CS38FP,Maximal,Hyster Aust,A3C1,Opt,AUD
211726,Class 5 NOT BT,0.0,'1038mm Hook Type Cascade Sideshift Carriage',H2.0UT,2023-08-01,CS1038,Maximal,Hyster Aust,A3C1,Opt,AUD
211727,Class 5 NOT BT,0.0,'40 x 122 x 1070mm Hook Type Standard Tapered Forks',H2.0UT,2023-08-01,SNF10A,Maximal,Hyster Aust,A3C1,Std,AUD
211728,Class 5 NOT BT,38.3046,'40 x 122 x 1220mm Hook Type Standard Tapered Forks',H2.0UT,2023-08-01,SNF122,Maximal,Hyster Aust,A3C1,Opt,AUD
211729,Class 5 NOT BT,0.0,'40 x 122 x 1370mm Hook Type Standard Tapered Forks',H2.0UT,2023-08-01,SNF13A,Maximal,Hyster Aust,A3C1,Opt,AUD
211730,Class 5 NOT BT,113.6151,'40 x 122 x 1520mm Hook Type Standard Tapered Forks',H2.0UT,2023-08-01,SNF15A,Maximal,Hyster Aust,A3C1,Opt,AUD
